id,text,mes_date,views,mes_title,mes_description
1093,upd 1 спикер сегодняшней трансляции нам присоединяется елена герасимова руководитель факультета data science нетологии леной поговорим учиться аналитикам data scientists выстраивать образовательную траекторию трансляция пройдет 21 августа 19 00 вовремя получить ссылку трансляцию зарегистрируйтесь ссылку трансляцию пришлем несколько часов начала спикером будем рады вашим вопросам задавать время трансляции нашем секретном чате ссылку чат найти podcast new hr,2019-08-21 08:01:04+00:00,1418.0,,
1094,аналитик сбербанк сергей паршиков ссылке analyst,2019-08-21 12:01:03+00:00,1349.0,none,none
1095,младший системный аналитик финсервис разработчик платформы pos кредитования poslogic 120к владимир правдивый hh systemsanalyst analyst junior,2019-08-21 14:01:03+00:00,1393.0,none,none
1096,аналитик madebymad студия дизайна иван корк analyst,2019-08-22 08:01:04+00:00,1306.0,none,none
1097,data scientist dynamic fast paced international company relocation south eastern europe product fintech project international team responsibilities analysis optimization current business processes help deep data analysis machine learning deep learning speech recognition digital optimization call center sales processes marketing spending development experiments b tests culture tools methods scientific investigations clients behavior motivation dealing risk analytics deep analysis predicting trading behavior development risk fraud predicting management systems development optimal pricing model conduct analysis provide clear understanding insights complex business cases e g products profitability positioning reporting analysis current profitability trading aspects general market situation development implementation cloud based machine learning systems offer generous relocation package work residence permit employees families comprehensive medical insurance family members annual reimbursement flight home employee family info apply analyst datascientist relocation,2019-08-22 10:01:03+00:00,1390.0,none,none
1098,бизнес аналитик группу компаний fix международный холдинг эксперт индустрии высоких технологий ключевые направления привлечение интернет трафика разработки сферах fintech электронной мобильной коммерции создание поддержка высоконагруженных систем государственного масштаба 60к 100к казань помощь переездом analyst businessanalyst казань,2019-08-22 14:01:04+00:00,1354.0,none,none
1099,бизнес аналитик winline российская букмекерская 100к analyst businessanalyst,2019-08-23 08:01:03+00:00,1360.0,none,none
1100,аналитик mindsmith io специализируется исследованиях образовательных интенсивах стратегическом консалтинге области высоких технологий руслан юсуфов сайте компании analyst,2019-08-23 12:01:05+00:00,1398.0,none,none
1101,senior business analyst mobio технологическое агентство мобильного маркетинга 150к analyst businessanalyst senior,2019-08-23 14:01:04+00:00,1665.0,none,none
1102,руководитель отдела аналитики крупный интернет проект задачи решать сложные аналитические задачи вопросам контента монетизации сервиса участвовать принятии продуктовых стратегических решений готовить основу p l сервиса прогнозировать kpi год планировать выстраивать работу отдела планировать задачи аналитиков планировать спринты обучать новых членов команды проводить конкурентный анализ исследовать рынок россии рубежом analyst headofanalytics python,2019-08-26 08:01:03+00:00,1346.0,none,none
1103,продуктовый аналитик foodplex цифровая платформа которую летом 2018 объединились платформа лояльности ресторанов plazius медиасервис система бронирования афиша рестораны ucs разработчик кассового r_keeper 100к analyst productanalyst,2019-08-26 12:01:04+00:00,1344.0,none,none
1105,старший бизнес аналитик коммерческий департамент крупного интернет проекта задачи построение моделей прогнозов выручки планирование бюджета контроль анализ исполнения бюджета коммуникация подразделениями продаж продуктов финансистами подготовка презентаций сотрудников департамента руководства компании подготовка аналитических расчетов внутренних пользователей analyst businessanalyst python,2019-08-27 08:01:02+00:00,1260.0,none,none
1106,аналитик системный аналитик проект экосистема сервисов технологий участников рынка домашних инженерных систем analyst systemsanalyst,2019-08-27 10:01:04+00:00,1252.0,none,none
1107,аналитик selectel провайдер ит инфраструктуры предоставляет широкую линейку инфраструктурных продуктов услуг собственной разработки партнерстве мировыми технологическими лидерами помощь переездом analyst,2019-08-27 12:01:04+00:00,1262.0,none,none
1108,ткб инвестмент партнерс ао аналитик 1с аналитик ткб инвестмент партнерс ао одна крупнейших управляющих компаний россии общим объемом чистых активов управлением консультированием 571 млрд рублей 30 06 2019 рейтингом максимальной надежности ведущего российского рейтингового агентства raex эксперт ра analyst,2019-08-27 14:01:04+00:00,1279.0,none,none
1109,quantitative researcher intern quantport платформа управления финансовыми активами 250к intern analyst,2019-08-28 08:01:02+00:00,1276.0,none,none
1110,бизнес аналитик s7 techlab analyst businessanalyst,2019-08-28 10:01:04+00:00,1260.0,none,none
1111,операционный проджект продакт аналитик delivery club сервис поиска заказа готовой еды продуктов открыты сразу нескольких направлениях cx специальные проекты привлечение курьеров операции владимир гусев product project analyst,2019-08-28 12:01:03+00:00,1269.0,none,none
1112,machine learning data scientist эфир создаёт интернет проекты разрабатывает решения основе веб технологий различных отраслей бизнеса 100к datascientist ml analyst,2019-08-28 13:01:03+00:00,1262.0,none,none
1113,старший системный аналитик awg которая специализируется построении омниканальных решений бизнеса senior systemsanalyst analyst,2019-08-28 14:01:04+00:00,1327.0,none,none
1114,ведущий аналитик данных ozon дмитрий ложков hh senior analyst,2019-08-29 08:01:04+00:00,1284.0,none,none
1115,маркетинговый аналитик яндекс дзен павел быков сайте компании analyst marketinganalyst,2019-08-29 10:01:03+00:00,1301.0,none,none
1116,senior business analyst mobio технологическое агентство мобильного маркетинга 150к businessanalyst analyst,2019-08-29 12:01:02+00:00,1337.0,none,none
1117,бизнес аналитик factory5 международный разработчик продуктов тяжелой промышленности занимается разработкой решений использованием ai циклов жизни тяжелой машины 100к 200к businessanalyst analyst,2019-08-29 14:01:02+00:00,1361.0,none,none
1118,ux аналитик сбербанк мария кудряшова analyst ux,2019-08-30 08:01:02+00:00,1378.0,none,none
1119,product analyst middle junior aic разработчик сложных сервисных интерфейсов крупных финансовых промышленных компаний александр искандер productanalyst middle junior analyst,2019-08-30 10:01:03+00:00,1511.0,none,none
1120,аналитик центр радиологии москвы 80к analyst,2019-08-30 12:01:04+00:00,1585.0,none,none
1121,product analyst wezzet молодая продуктовая полного цикла которая занимается разработкой продуктов игровой индустрии productanalyst analyst gamedev,2019-08-30 14:01:04+00:00,1767.0,none,none
1122,аналитик беру новая торговая площадка яндекса сбербанка владимир пернай сайте компании analyst,2019-09-02 08:01:02+00:00,1292.0,none,none
1123,диджитал аналитиков лучшие август new hr вручную собрал самые интересные проверенных ит диджитал компаний 60 компаний сбербанк ozon s7 techlab selectel лаборатория касперского avito mail group пикабу sokolov работа ру киви банк яндекс деньги talenttech др ссылка дайджест каждый день постим новые диджитал аналитиков telegram facebook linkedin подписывайтесь разместить вакансию пишите,2019-09-02 10:00:06+00:00,1690.0,вакансии для аналитиков дайджест за август,лучшие вакансии за август для аналитиков 
1124,искать работу начинающим аналитикам data scientists new hr понимаем работодатели покупают аналитиков поиск аналитиков дата сайнтистов одна наших ключевых специализаций сделали подкаст начинающих специалистов рассказать нюансы поиска работы тех делает первые шаги профессии основные темы представляет рынок вакансий начинающих аналитиков data scientists реально рассчитывать чему готовым переходите отрасли профессии стратегия поиска предварительная подготовка резюме собеседование учиться аналитикам data scientists выстраивать образовательную траекторию спикеры руководитель практики найма аналитиков data scientists new hr елена герасимова руководитель факультета data science нетологии обещанные материалы спикеров список ресурсов слушать подкаст спойлер везде,2019-09-02 12:01:06+00:00,1411.0,,
1125,ментор курс аналитике данных skillfactory школа программирования data science одна самых быстрорастущих компаний сфере edtech 45к удалённая работа 2 часов день 5 дней неделю analyst remotework parttime,2019-09-02 14:01:04+00:00,1420.0,none,none
1126,ivi ведущий аналитик продукта аналитик crm ivi крупнейший россии онлайн кинотеатр легальным видеоконтентом месячная аудитория которого составляет 40 млн человек юлия брусенцова hh productanalyst crmanalyst analyst,2019-09-03 08:01:04+00:00,1390.0,none,none
1127,data scientist pwc предоставляет аудиторские услуги услуги области бизнес консультирования обучения налогообложения права компаниям разных отраслей datascientist analyst,2019-09-03 12:01:04+00:00,1362.0,none,none
1128,коллеги друзья товарищи рекрутеры гики пользуется сегодня 17 00 закрываем сайт большого обновления завтра пойдет плану покажем работали последние полгода пожелайте нам удачи бою тьфу тьфу тьфу,2019-09-03 13:00:11+00:00,1453.0,,
1129,chief data officer iq орtiоn software разработчик востребованной высокотехнологичной торговой платформы headofanalytics analyst cdo dataofficer chief вакансий топов telegram facebook,2019-09-03 14:01:05+00:00,1538.0,none,none
1130,junior product analyst работа ру крупный российский сервис поиску работы который недавно присоединился экосистеме сбербанка сергей земелькин productanalyst analyst,2019-09-04 08:01:03+00:00,1515.0,none,none
1131,middle senior data scientist nlp verifika специализируется разработке алгоритмов прикладных методов обработки текстовой информации 52 языках 200к 350к удалённая работа datascientist analyst remotework,2019-09-04 14:01:04+00:00,1557.0,none,none
1132,руководитель отдела аналитики biglion занимается запуском совместных акций партнёрами различные услуги товары скидками ищут анна мигаль дмитрий сметанин анне analyst headofanalytics,2019-09-05 08:01:03+00:00,1521.0,none,none
1133,dataset chief officer центр радиологии москвы headofanalytics analyst cdo dataofficer chief вакансий топов telegram facebook,2019-09-05 14:01:03+00:00,1608.0,none,none
1134,junior data science intento развивает платформу которая облегчает поиск сравнение использование облачных ai сервисов машинный перевод распознавание образов расшифровка голоса др григорий сапунов junior datascientist analyst,2019-09-06 08:01:04+00:00,1789.0,none,none
1135,machine learning engineer youdo удобное мобильное приложение сайт заказа любых услуг напрямую специалистов поиска клиентов ml engineer python analyst,2019-09-06 14:01:05+00:00,1962.0,none,none
1136,machine learning senior engineer эйдос робототехнику группа компаний двумя направлениями деятельности разработка производство медицинских симуляторов тренажеров промышленная автоматизация собственные решения производство роботов казань cpp cplusplus python ml developer engineer senior казань,2019-09-09 08:01:06+00:00,1502.0,none,none
1137,data mining data scientist python developer digital horizon венчурный фонд акселератор фокусом инвестициях ранних стадий b2b продукты сервисы созданные российскими европейскими израильскими стартапами python django developer datascientist,2019-09-09 14:01:08+00:00,1519.0,none,none
1138,системный аналитик инносети технологическая создающая цифровые продукты которые делают революцию финансовой отрасли калининград помощь переездом systemsanalyst analyst калининград,2019-09-10 08:01:02+00:00,1417.0,none,none
1139,системный аналитик stream дочерняя пао мтс создаёт мобильные веб приложения холдинга мтс 100к systemsanalyst analyst,2019-09-10 14:01:03+00:00,1410.0,none,none
1140,старший веб аналитик aero создает интернет магазины международных розничных сетей analyst webanalyst senior,2019-09-11 08:01:03+00:00,1386.0,none,none
1141,data engineer youdo удобное мобильное приложение сайт заказа любых услуг напрямую специалистов поиска клиентов dataengineer python,2019-09-11 12:01:03+00:00,1382.0,none,none
1142,selectel senior data analyst аналитик selectel провайдер ит инфраструктуры предоставляет широкую линейку инфраструктурных продуктов услуг собственной разработки партнерстве мировыми технологическими лидерами помощь переезде analyst senior dataanalyst,2019-09-11 14:01:03+00:00,1456.0,none,none
1143,нормальные исследования рынка аналитиков почему 98 data scientist product marketing готовы сменить работу начали собирать данные аналитики вокруг интересовал вопрос деньги сколько зарабатывают аналитики сколько просят ищут работу интересно выяснили вещи интереснее 2 аналитиков готовы рассматривать предложения работе оставшиеся 98 готовы рассказали нам ради готовы сменить текущее место подтвердилась гипотеза кандидатском рынке снижается срок жизни сотрудника компании большая часть аналитиков меняет работу каждые 1 5 года растет тренд удаленной работой аналитиков начинают работать выяснили какими kpi работают аналитики какие задачи решают откуда приходят профессию планируют развиваться какие инструменты используют работе сделали огромный список экспертов которых котируют аналитики ссылка статью vc часть материалов поместилась статью отправляем запросу кому интересно ссылка запрос статье исследование подготовлено компанией нормальные исследования партнерстве new hr,2019-09-12 08:01:05+00:00,3473.0,none,none
1145,менеджер проектов аналитик distate занимается созданием универсальной системы электронного документооборота сервисы которой способны одинаково эффективно решать задачи автоматизации бизнес процессов крупных компаниях распределенной структурой большим количеством контрагентов организациях малого среднего бизнеса project analyst,2019-09-12 10:01:05+00:00,1630.0,none,none
1146,бизнес аналитик ситимобил ведущих сервисов заказа такси входящий состав холдинга mail group евгений гапон analyst businessanalyst,2019-09-12 14:01:03+00:00,1828.0,none,none
1147,product analyst zavod games студия разработчик мобильных социальных игр 120к 180к gamedev productanalyst analyst,2019-09-13 08:01:03+00:00,2027.0,none,none
1148,data engineer одноклассники петр житников сайте компании dataengineer,2019-09-13 14:01:06+00:00,2081.0,none,none
1149,web аналитик ренессанс страхование analyst,2019-09-16 08:01:03+00:00,1569.0,none,none
1150,продуктовый аналитик wikium онлайн сервис улучшения производительности мозга развития познавательных функций помощью когнитивных онлайн тренажеров специализированных курсов сергей белан productanalyst analyst,2019-09-16 14:01:05+00:00,1653.0,none,none
1151,machine learning engineer wallarm платформа искусственным интеллектом которая автоматизирует проверку защиту приложений реальном времени веб сайтов микросервисов api интерфейсов общественных частных облачных сервисах юлия глухова cpp cplusplus python ml developer engineer,2019-09-17 08:01:04+00:00,1592.0,none,none
1152,middle business analyst incoma разрабатывает комплексные инфраструктурные решения оказывает широкий спектр услуг связи технической поддержки берет полное сервисное обслуживание существующую инфраструктуру режиме 24 7 150к businessanalyst analyst,2019-09-17 14:01:03+00:00,1569.0,none,none
1153,data engineer rj games разработчик издатель социальных мобильных игр gamedev dataengineer,2019-09-18 08:01:05+00:00,1497.0,none,none
1154,аналитик turbo приложение которое позволяет покупать бензин впрок фиксированной цене заправляться выходя автомобиля полгода сервис подключил 750 заправок сетей газпром нефть ека получил 250 млн рублей выручки офис москве петербурге олег данилов analyst,2019-09-18 14:01:06+00:00,1541.0,none,none
1155,банк восточный аналитик sql аналитик отчетности 100к банк восточный универсальный банк федерального значения analyst,2019-09-19 08:01:06+00:00,1492.0,none,none
1156,data scientist группу м видео эльдорадо крупнейшая россии рынке бытовой техники электроники входящая топ 10 мировых игроков отрасли datascientist analyst python ml,2019-09-19 12:01:06+00:00,1524.0,none,none
1157,продуктовый аналитик пикабу независимое русскоязычное информационно развлекательное сообщество 100к 150к удалённая работа productanalyst analyst remotework,2019-09-19 14:01:06+00:00,1595.0,none,none
1158,бизнес аналитик e legion сертифицированное агентство google которое создаёт ios android приложения бизнеса analyst businessanalyst,2019-09-20 08:01:03+00:00,1505.0,none,none
1159,data visualisation developer moscow responsibility develop customized dashboards reports answering needs business partner bi dev team develop new modify existing data models combine data multiple sources using fastest simplest productive way requirements proficiency sql proven skills data retrieval multiple sources deep knowledge aggregation window functions sql query optimization techniques ability read sql execution plan write stored procedures triggers experience bi technologies e microstrategy clickview tableau powerbi like info apply analyst datascientist dataengineer,2019-09-20 12:01:05+00:00,1646.0,none,none
1160,data scientist срочноденьги микрокредитная организация нижний новгород datascientist analyst нижнийновгород,2019-09-20 14:01:04+00:00,1919.0,none,none
1161,аналитик разработчик крупный интернет проект обязанности аналитическое сопровождение проектов коммерческого департамента автоматизация бизнес процессов департамента организация сбора поставки хранения данных внешних внутренних источников придумывать рассчитывать метрики процессам готовить аналитические отчёты дашборды выгрузки процессам внутренним системам требования высшее техническое образование хорошее знание математики владение основами статистики знание sql опыт программирования python другом скриптовом языке analyst developer python,2019-09-23 08:01:04+00:00,1632.0,none,none
1162,бизнес аналитик инструменты pd ux исследований сервис инструментами оценки удобства пользования ключевой инструмент сервиса онлайн платформа дистанционных юзабилити тестирований позволяющая продуктовым командам небольшой экспертизой исследованиях развивать свои продукты опорой мнение клиентов ущерба срокам яна голос analyst businessanalyst,2019-09-23 14:01:05+00:00,1618.0,none,none
1163,data scientist сбербанк datascientist analyst,2019-09-24 08:01:05+00:00,1606.0,none,none
1165,systems analyst bercut поставщик решений области создаёт высоконагруженные системы операторов мобильной фиксированной связи 250к systemsanalyst analyst,2019-09-24 14:02:18+00:00,1546.0,none,none
1166,старший бизнес аналитик мтс сергей предко senior businessanalyst analyst,2019-09-25 08:01:04+00:00,1428.0,none,none
1167,аналитик bestdoctor сервис копроративного медицинского обслуживания лидер рынка селф фандинга россии роман шестаков analyst,2019-09-25 12:01:05+00:00,1452.0,none,none
1168,business analyst yallah llc ит штаб квартирой нью йорке является поставщиком технологических решений клиентов отраслей 160к удалённая работа businessanalyst analyst remotework,2019-09-25 14:01:06+00:00,1480.0,none,none
1169,системный аналитик utair digital команда работает проектами авиакомпании utair 120к удалённая работа systemsanalyst analyst remotework,2019-09-26 08:01:05+00:00,1431.0,none,none
1170,attention нормальные исследования выпустили вторую часть исследования рынка аналитиков высокооплачиваемых аналитиков руководителей аналитики первую часть читайте ссылке vc получить вторую часть исследования присылайте нам заявку,2019-09-26 12:01:05+00:00,1449.0,,
1171,веб аналитик rambler group помощь переездом analyst,2019-09-26 14:01:02+00:00,1415.0,none,none
1172,тинькофф бизнес аналитик нужен опыт bi нового проекта компании сергей муханов аналитик безопасности прикладных систем аналитик soc аналитик dlp ксения головатова тинькофф российский коммерческий банк полностью сфокусированный дистанционном обслуживании businessanalyst analyst,2019-09-27 08:01:03+00:00,1432.0,none,none
1173,attention классная новость нам очень нравится конференция матемаркетинг которую делает алексей никушин нам кажется лучшее рынке плане изучения актуальных трендов маркетинговой аналитике какое совершенно невероятное количество крутых спикеров идем туда обязательно договорились лешей скидке промокоду промокод mm newhr 12 скидка 12 сама конференция 14 15 ноября пропустите ключевые темы алгоритмический маркетинг b тестирование маркетинговая аналитика маркетинг микро малого бизнеса трек игровой аналитики полностью зарубежная секция user acquisition сайт матемаркетинга подробная программа купить билет приходите увидимся,2019-09-27 10:01:06+00:00,1662.0,,
1174,product data scientist wheely сервис личных водителей мария глазкова сайте компании datascientist analyst,2019-09-27 12:01:04+00:00,1842.0,none,none
1175,system analyst bright box российская специализирующаяся разработке внедрении решений сфере connected car systemsanalyst analyst,2019-09-27 14:01:05+00:00,1930.0,none,none
1176,продуктовый аналитик райффайзенбанк 10 системно значимых банков россии который создает 50 прибыли международной банковской группы райффайзен analyst productanalyst,2019-09-30 08:01:04+00:00,1454.0,none,none
1177,ведущий аналитик headpoint российский разработчик цифровых решений области промышленного интернета вещей базе собственной интеграционной iiot платформы inone 100к 135к senior analyst,2019-09-30 12:01:03+00:00,1436.0,none,none
1178,web analyst junior product manager тинькофф российский коммерческий банк полностью сфокусированный дистанционном обслуживании рекламную команду нужен аналитик который хочет вырасти продакта junior product analyst,2019-09-30 13:01:04+00:00,1438.0,none,none
1179,консультант системный аналитик crm x5 retail group ведущая розничной торговли объединяющая сети пятерочка перекресток карусель analyst systemsanalyst,2019-09-30 14:01:04+00:00,1455.0,none,none
1180,senior product analyst id finance международная финтех c 2013 г специализируется кредитном скоринге data science онлайн кредитовании 180к analyst productanalyst senior,2019-10-01 08:01:06+00:00,1391.0,none,none
1181,диджитал аналитиков лучшие сентябрь new hr вручную собрал самые интересные проверенных ит диджитал компаний 35 компаний тинькофф райффайзенбанк wheely rambler group мтс сбербанк пикабу wallarm одноклассники selectel biglion беру др ссылка дайджест каждый день постим новые диджитал аналитиков telegram facebook linkedin подписывайтесь разместить вакансию пишите,2019-10-01 10:00:12+00:00,1500.0,вакансии для аналитиков дайджест за сентябрь,лучшие вакансии за сентябрь для аналитиков 
1182,data engineer x5 retail group ведущая розничной торговли объединяющая сети пятерочка перекресток карусель dataengineer,2019-10-01 14:01:04+00:00,1531.0,none,none
1183,менеджер продуктовым исследованиям ситимобил ведущих сервисов заказа такси входящий состав холдинга mail group marketing analyst productanalyst,2019-10-02 08:01:03+00:00,1475.0,none,none
1184,подумали решили сделать отдельный канал джунов начинающих специалистов агрегируем джун наших профильных каналов кому релевантно подписывайтесь расскажите вашим знакомым джунам тг фб группа,2019-10-02 12:01:05+00:00,1502.0,,
1185,джун наоборот выбирайте канал вакансиями любой вкус вручную постим digital job digital канал публикуем самые интересные ит диджитал топ топов тимлидов product project менеджеры аналитики data scientists digital маркетологи pr smm sales bizdev дизайнеры ux ui специалисты контент редакторов журналистов авторов др продюсеры digital gamedev education content creative media production gamedev hr qa devops sysadmins frontend mobile ios android python java scala clojure c c c net php go rust ruby elixir,2019-10-02 12:03:04+00:00,1674.0,none,none
1186,аналитик консультант strategy partners group российский стратегический консультант входящий группу компаний оао сбербанк россии analyst,2019-10-02 13:01:05+00:00,1543.0,none,none
1187,системный аналитик stream дочерняя пао мтс создаёт мобильные веб приложения холдинга мтс евгений ляхов systemsanalyst analyst,2019-10-02 14:01:05+00:00,1582.0,none,none
1188,r technical lead iponweb занимается разработкой рекламных rtb платформ использованием высоконагруженных систем большим объемом данных олег тишутин сайте компании techlead analyst dataengineer вакансий технических менеджеров telegram,2019-10-03 08:01:04+00:00,1521.0,none,none
1189,продуктовый аналитик big6 limited разработчик мобильной игры big6 hockey manager 60к gamedev analyst productanalyst,2019-10-03 12:01:05+00:00,1538.0,none,none
1190,аналитик консультант strategy partners group российский стратегический консультант входящий группу компаний оао сбербанк россии analyst,2019-10-03 14:01:04+00:00,1563.0,none,none
1191,системный аналитик мегафон нижний новгород systemsanalyst analyst нижнийновгород,2019-10-04 08:01:05+00:00,1534.0,none,none
1192,системный аналитик интегрум занимается продвижением брендов управлением репутацией социальных сетях systemsanalyst analyst,2019-10-04 10:01:05+00:00,1672.0,none,none
1193,product analyst новый продукт fitness health мобильное приложение английского рынка удалённая работа впоследствии возможна релокация амстердам евгений северенков productanalyst analyst remotework,2019-10-04 13:01:04+00:00,1898.0,none,none
1194,product analyst vrbank финтех которая занимается созданием инноваций сфере финансовых технологий 120к analyst productanalyst,2019-10-04 14:01:05+00:00,2114.0,none,none
1195,machine learning engineer data scientist game insight разработчик издатель игр мобильных телефонов социальных сетей рекомендует николай давыдов анатолию ропотову gamedev analyst ml engineer datascientist,2019-10-07 08:01:05+00:00,1527.0,none,none
1196,аналитик city business school бизнес школа нового типа сочетающая элементы классического бизнес образования новейших образовательных систем технологий ирина шашкина analyst,2019-10-07 10:01:02+00:00,1569.0,none,none
1197,аналитик prof group занимается разработкой реализацией поддержкой инжиниринговых ит проектов области комплексной автоматизации систем управления крупными предприятиями analyst,2019-10-07 14:01:03+00:00,1557.0,none,none
1198,banki продуктовый аналитик аналитик banki крупнейший финансовый супермаркет рунета предлагающий продукты банковского страхового телекоммуникационного инвестиционного рынков сандип шарма productanalyst analyst,2019-10-08 08:01:03+00:00,1550.0,none,none
1199,аналитик sirena travel поставщик информационных технологий предприятий авиационной отрасли сергей черняков analyst,2019-10-08 14:01:05+00:00,1522.0,none,none
1200,senior analyst manychat платформа которая помогает сотням тысяч компаний всему миру успешно взаимодействовать своей аудиторией мессенджеры дмитрий таранов senior analyst,2019-10-09 08:01:06+00:00,1505.0,none,none
1202,business analyst тинькофф российский коммерческий банк полностью сфокусированный дистанционном обслуживании иван власенко businessanalyst analyst,2019-10-09 14:01:04+00:00,1333.0,none,none
1203,продуктовый аналитик moneywall io онлайн сервис оплаты частями леонид пустов productanalyst analyst,2019-10-10 08:01:06+00:00,1223.0,none,none
1204,запускаем сразу подкаста data scientists карьеру рубежом задачи которые data scientists решают разных отраслях обсудим например такие вопросы использовать данные создавать лекарства спрогнозировать будущий урожай ржи космическим снимкам анализировать физический процесс пивоварения data scientist найти работу рубежом облажаться новые востребованные профессии data science отличаются задачи data scientists разных компаниях технологических производстве фарме нашли отличного спикера точнее спикер нашел анна костикова пришла нам предложила рассказать свой опыт очень интересный аня занимает должность director analytics translational data science novartis прошлом booking com heineken доктор наук вычислительной биологии биоинформатике университета лозанны фаундер биотехнологического стартапа диагностике области рака asylia diagnostics обсуждения оказалось решили разделить подкаста 22 октября 19 00 приходите подкаст карьеру рубежом билеты 29 октября 19 00 подкаст задачи дата сайентистов примерами кейсов разных отраслей билеты выбирайте тема интересна приходите обычно конце задавать любые вопросы спикеру запись традиционно появится сайте podcast new hr ссылку трансляцию ловите почте регистрации заходите наш секретный чатик ссылка сайте,2019-10-10 10:01:05+00:00,1288.0,,
1205,системный аналитик тестировщик лабораторию знаний занимается прикладными исследованиями области неинвазивных нейротехнологий создает корпоративные решения основе нейроинтерфейсов потребительского класса 70к systemsanalyst analyst,2019-10-10 14:01:03+00:00,1216.0,none,none
1207,product analyst нетологию крупнейших онлайн университетов подготовке дополнительному обучению специалистов области интернет маркетинга управления проектами дизайна проектирования интерфейсов веб разработки работе данными рекомендует денис мартынцев телеграм analyst productanalyst,2019-10-11 08:30:25+00:00,1116.0,none,none
1208,attention классная новость нам очень нравится конференция матемаркетинг которую делает алексей никушин нам кажется лучшее рынке плане изучения актуальных трендов маркетинговой аналитике какое совершенно невероятное количество крутых спикеров идем туда обязательно договорились лешей скидке промокоду промокод mm newhr 12 скидка 12 сама конференция 14 15 ноября пропустите ключевые темы алгоритмический маркетинг b тестирование маркетинговая аналитика маркетинг микро малого бизнеса трек игровой аналитики полностью зарубежная секция user acquisition сайт матемаркетинга подробная программа купить билет приходите увидимся,2019-10-11 10:01:04+00:00,1288.0,,
