id,text,mes_date,views,mes_title,mes_description
1074,системный аналитик в bia technologies бизнес интегратор и разработчик программного обеспечения санкт петербург описание вакансии откликаться на geekjob ru systemsanalyst analyst вакансия санктпетербург,2019-08-14 08:01:05+00:00,1265.0,none,none
1075,вакансии в skyeng team lead analytics b2c sales 130к москва product analyst 120к удалённая работа senior lead system analyst 130к москва skyeng крупнейшая онлайн школа английского языка откликаться на geekjob ru analyst headofanalytics productanalyst systemsanalyst вакансия москва senior lead remotework,2019-08-14 10:01:04+00:00,1326.0,none,none
1076,вакансии в id finance data scientist 170к риск аналитик до 160к senior product analyst 180к id finance международная финтех компания c 2013 г специализируется на кредитном скоринге data science и онлайн кредитовании москва откликаться на geekjob ru analyst datascientist productanalyst senior вакансия москва,2019-08-14 12:01:03+00:00,1286.0,none,none
1077,senior data scientist в инжиниринговый центр мфти компания оказывает широкий комплекс услуг в решении прикладных задач в секторах нефтегазовой отрасли 100к 400к москва описание вакансии senior datascientist analyst вакансия москва,2019-08-14 13:01:03+00:00,1326.0,none,none
1078,product analyst в redmadrobot компания создающая цифровые продукты мобильные приложения рабочие инструменты для сотрудников чат боты и веб сервисы для лидеров рынка москва описание вакансии откликаться в телеграм или на analyst productanalyst вакансия москва,2019-08-14 14:01:03+00:00,1351.0,none,none
1079,продуктовый аналитик в пикабу независимое русскоязычное информационно развлекательное сообщество москва или удалённо описание вакансии ищет всеволод киров его пост откликаться на productanalyst analyst вакансия москва remotework,2019-08-15 08:01:03+00:00,1389.0,none,none
1080,вакансии в datana senior middle системный аналитик senior middle бизнес аналитик datana дочернее предприятие группы компаний ланит занимается цифровизацией промышленных предприятий используя технологии индустрии 4 0 москва ищет ольга костяная её пост systemsanalyst analyst вакансия москва,2019-08-15 10:01:03+00:00,1331.0,none,none
1081,системный аналитик product analyst в cityads media технологическая платформа для интернет маркетинга с инфраструктурой полного цикла позволяющая получить конверсию вне зависимости от типа интернет трафика 80к 130к москва описание вакансии откликаться на geekjob ru systemsanalyst productanalyst analyst вакансия москва,2019-08-15 12:01:04+00:00,1341.0,none,none
1082,data engineer в mail ru group москва описание вакансии откликаться на geekjob ru dataengineer python вакансия москва,2019-08-15 14:01:04+00:00,1378.0,none,none
1083,operations manager в qmarketing диджитал агентство для стартапов екома и корпораций москва оптимален человек с 2 3 годами опыта в роли бизнес аналитика или проджекта описание вакансии ищет игорь винидиктов его пост откликаться на project businessanalyst analyst вакансия москва,2019-08-16 08:01:03+00:00,1440.0,none,none
1084,head of analytics в мтс банк москва ищет дмитрий березин его пост analyst headofanalytics вакансия москва,2019-08-16 10:01:04+00:00,1597.0,none,none
1085,системный аналитик в bia technologies бизнес интегратор и разработчик программного обеспечения москва описание вакансии откликаться на geekjob ru systemsanalyst analyst вакансия москва,2019-08-16 12:01:04+00:00,1670.0,none,none
1086,аналитик в avito в команду ценообразования москва описание вакансии откликаться на geekjob ru analyst вакансия москва,2019-08-16 14:01:02+00:00,2185.0,none,none
1087,младший аналитик по информационной безопасности ics iot в лабораторию касперского международная компания специализирующаяся на разработке систем защиты от компьютерных вирусов спама хакерских атак и прочих киберугроз москва описание вакансии ищет антон шипулин его пост откликаться на hh junior analyst вакансия москва,2019-08-19 08:01:03+00:00,1416.0,none,none
1088,data scientist в diginetica компания разрабатывает продукты которые помогают крупным интернет магазинам увеличивать конверсию и выручку 100к удалённая работа парт тайм описание вакансии откликаться на geekjob ru analyst datascientist вакансия remotework parttime,2019-08-19 10:01:03+00:00,1432.0,none,none
1089,analyst в labelup платформа для коллаборации брендов и инфлюенсеров москва ищет дарья цыпилева её пост откликаться в личку или в телеграм analyst вакансия москва,2019-08-19 14:01:02+00:00,1418.0,none,none
1090,бизнес аналитик в ржд технологии подразделение осуществляет координацию и управление программой цифровой трансформации оао ржд москва описание вакансии откликаться на geekjob ru analyst businessanalyst вакансия москва,2019-08-20 08:01:05+00:00,1357.0,none,none
1091, как искать работу начинающим аналитикам и data scientists 1 что из себя представляет рынок вакансий для начинающих аналитиков и data scientists на что можно реально рассчитывать 2 к чему быть готовым если вы переходите из другой отрасли профессии 3 стратегия поиска предварительная подготовка резюме собеседование приглашаем вас на онлайн трансляцию new hr подкаста с оксаной прутьяновой руководителем практики найма аналитиков и data scientists в new hr оксана эксперт с 10 летним опытом искала аналитиков в такие компании как яндекс авито суперджоб wheely авиасейлз gett tutu ru mail ru group и т д трансляция пройдет 21 августа в 19 00 чтобы вовремя получить ссылку на трансляцию зарегистрируйтесь ссылку на трансляцию мы пришлем за несколько часов до начала мы со спикером будем рады вашим вопросам их можно задавать во время трансляции в нашем секретном чате ссылку на чат можно найти здесь podcast new hr,2019-08-20 10:01:05+00:00,1583.0,,
1093, upd у нас 1 спикер на сегодняшней трансляции к нам присоединяется елена герасимова руководитель факультета data science в нетологии с леной мы поговорим про то где и как учиться аналитикам и data scientists как выстраивать свою образовательную траекторию трансляция пройдет 21 августа в 19 00 чтобы вовремя получить ссылку на трансляцию зарегистрируйтесь ссылку на трансляцию мы пришлем за несколько часов до начала мы со спикером будем рады вашим вопросам их можно задавать во время трансляции в нашем секретном чате ссылку на чат можно найти здесь podcast new hr,2019-08-21 08:01:04+00:00,1418.0,,
1094,аналитик в сбербанк москва описание вакансии ищет сергей паршиков его пост откликаться по ссылке analyst вакансия москва,2019-08-21 12:01:03+00:00,1349.0,none,none
1095,младший системный аналитик в финсервис разработчик платформы pos кредитования poslogic 120к москва описание вакансии ищет владимир правдивый его пост откликаться через hh systemsanalyst analyst junior вакансия москва,2019-08-21 14:01:03+00:00,1393.0,none,none
1096,аналитик в madebymad студия дизайна москва ищет иван корк его пост откликаться в личку analyst вакансия москва,2019-08-22 08:01:04+00:00,1306.0,none,none
1097,data scientist into a dynamic and fast paced international company relocation to south eastern europe about the product fintech project international team responsibilities analysis and optimization of current business processes with the help of deep data analysis machine learning deep learning speech recognition digital optimization of call center sales processes marketing spending development of experiments a b tests culture tools methods scientific investigations into clients behavior and motivation dealing and risk analytics deep analysis and predicting of trading behavior development of risk and fraud predicting and management systems development of the optimal pricing model conduct analysis to provide clear understanding and insights to complex business cases e g products profitability and positioning reporting and analysis of current profitability trading aspects general market situation development and implementation of cloud based machine learning systems we offer generous relocation package work residence permit for employees and their families comprehensive medical insurance for all family members annual reimbursement of flight home for employee and family more info apply to analyst datascientist вакансия relocation,2019-08-22 10:01:03+00:00,1390.0,none,none
1098,бизнес аналитик в группу компаний fix международный холдинг и эксперт в индустрии высоких технологий ключевые направления привлечение интернет трафика разработки в сферах fintech электронной и мобильной коммерции создание и поддержка высоконагруженных систем государственного масштаба 60к 100к казань помощь с переездом описание вакансии откликаться на geekjob ru analyst businessanalyst вакансия казань,2019-08-22 14:01:04+00:00,1354.0,none,none
1099,бизнес аналитик в winline российская букмекерская компания 100к москва описание вакансии откликаться на geekjob ru analyst businessanalyst вакансия москва,2019-08-23 08:01:03+00:00,1360.0,none,none
1100,аналитик в mindsmith io компания специализируется на исследованиях образовательных интенсивах и стратегическом консалтинге в области высоких технологий москва описание вакансии ищет руслан юсуфов его пост откликаться на сайте компании analyst вакансия москва,2019-08-23 12:01:05+00:00,1398.0,none,none
1101,senior business analyst в mobio технологическое агентство мобильного маркетинга 150к москва описание вакансии откликаться на geekjob ru analyst businessanalyst senior вакансия москва,2019-08-23 14:01:04+00:00,1665.0,none,none
1102,руководитель отдела аналитики в крупный интернет проект москва задачи решать сложные аналитические задачи по вопросам контента и монетизации сервиса участвовать в принятии как продуктовых так и стратегических решений готовить основу для p l сервиса и прогнозировать kpi на год планировать и выстраивать работу отдела планировать задачи аналитиков планировать спринты обучать новых членов команды проводить конкурентный анализ и исследовать рынок в россии и за рубежом подробнее ищет оксана прутьянова analyst headofanalytics python вакансия москва,2019-08-26 08:01:03+00:00,1346.0,none,none
1103,продуктовый аналитик в foodplex цифровая платформа в которую летом 2018 объединились платформа лояльности для ресторанов plazius медиасервис и система бронирования афиша рестораны и компания ucs разработчик кассового по r_keeper 100к москва описание вакансии откликаться на geekjob ru analyst productanalyst вакансия москва,2019-08-26 12:01:04+00:00,1344.0,none,none
1105,старший бизнес аналитик в коммерческий департамент крупного интернет проекта москва задачи построение моделей и прогнозов выручки планирование бюджета контроль и анализ исполнения бюджета коммуникация с подразделениями продаж продуктов финансистами подготовка презентаций для сотрудников департамента и руководства компании подготовка аналитических расчетов для внутренних пользователей подробнее ищет оксана прутьянова analyst businessanalyst python вакансия москва,2019-08-27 08:01:02+00:00,1260.0,none,none
1106,аналитик системный аналитик в проект а экосистема сервисов и технологий для участников рынка домашних инженерных систем санкт петербург описание вакансии откликаться на geekjob ru analyst systemsanalyst вакансия санктпетербург,2019-08-27 10:01:04+00:00,1252.0,none,none
1107,аналитик в selectel провайдер ит инфраструктуры предоставляет широкую линейку инфраструктурных продуктов и услуг как собственной разработки так и в партнерстве с мировыми технологическими лидерами санкт петербург помощь с переездом описание вакансии откликаться на geekjob ru analyst вакансия санктпетербург,2019-08-27 12:01:04+00:00,1262.0,none,none
1108,вакансии в ткб инвестмент партнерс ао аналитик 1с аналитик ткб инвестмент партнерс ао одна из крупнейших управляющих компаний россии с общим объемом чистых активов под управлением и консультированием более 571 млрд рублей на 30 06 2019 и рейтингом максимальной надежности от ведущего российского рейтингового агентства raex эксперт ра санкт петербург откликаться на geekjob ru analyst вакансия санктпетербург,2019-08-27 14:01:04+00:00,1279.0,none,none
1109,quantitative researcher intern в quantport платформа для управления финансовыми активами до 250к москва описание вакансии intern analyst вакансия москва,2019-08-28 08:01:02+00:00,1276.0,none,none
1110,бизнес аналитик в s7 techlab москва описание вакансии откликаться на geekjob ru analyst businessanalyst вакансия москва,2019-08-28 10:01:04+00:00,1260.0,none,none
1111,операционный проджект продакт аналитик в delivery club сервис поиска и заказа готовой еды и продуктов москва вакансии открыты сразу в нескольких направлениях cx специальные проекты привлечение курьеров операции ищет владимир гусев его пост откликаться можно в личку или на product project analyst вакансия москва,2019-08-28 12:01:03+00:00,1269.0,none,none
1112,machine learning data scientist в эфир компания создаёт интернет проекты и разрабатывает решения на основе веб технологий для различных отраслей бизнеса от 100к москва описание вакансии datascientist ml analyst вакансия москва,2019-08-28 13:01:03+00:00,1262.0,none,none
1113,старший системный аналитик в awg it компания которая специализируется на построении омниканальных решений для бизнеса москва описание вакансии senior systemsanalyst analyst вакансия москва,2019-08-28 14:01:04+00:00,1327.0,none,none
1114,ведущий аналитик данных в ozon москва описание вакансии ищет дмитрий ложков его пост откликаться на hh senior analyst вакансия москва,2019-08-29 08:01:04+00:00,1284.0,none,none
1115,маркетинговый аналитик в яндекс дзен москва описание вакансии ищет павел быков его пост откликаться на сайте компании analyst marketinganalyst вакансия москва,2019-08-29 10:01:03+00:00,1301.0,none,none
1116,senior business analyst в mobio технологическое агентство мобильного маркетинга 150к москва описание вакансии откликаться на geekjob ru businessanalyst analyst вакансия москва,2019-08-29 12:01:02+00:00,1337.0,none,none
1117,бизнес аналитик в factory5 международный разработчик продуктов для тяжелой промышленности занимается разработкой решений с использованием ai для всех циклов жизни тяжелой машины 100к 200к москва описание вакансии откликаться на geekjob ru businessanalyst analyst вакансия москва,2019-08-29 14:01:02+00:00,1361.0,none,none
1118,ux аналитик в сбербанк москва ищет мария кудряшова её пост analyst ux вакансия москва,2019-08-30 08:01:02+00:00,1378.0,none,none
1119,product analyst middle junior в aic разработчик сложных сервисных интерфейсов для крупных финансовых и промышленных компаний москва описание вакансии ищет александр искандер его пост откликаться на productanalyst middle junior analyst вакансия москва,2019-08-30 10:01:03+00:00,1511.0,none,none
1120,аналитик в центр радиологии москвы 80к москва описание вакансии откликаться на geekjob ru analyst вакансия москва,2019-08-30 12:01:04+00:00,1585.0,none,none
1121,product analyst в wezzet молодая продуктовая компания полного цикла которая занимается разработкой it продуктов для игровой индустрии москва описание вакансии откликаться на geekjob ru productanalyst analyst gamedev вакансия москва,2019-08-30 14:01:04+00:00,1767.0,none,none
1122,аналитик в беру новая торговая площадка яндекса и сбербанка москва описание вакансии ищет владимир пернай его пост откликаться на сайте компании analyst вакансия москва,2019-09-02 08:01:02+00:00,1292.0,none,none
1123,для диджитал аналитиков лучшие вакансии за август new hr вручную собрал для вас самые интересные вакансии из проверенных ит и диджитал компаний вакансии от 60 компаний сбербанк ozon s7 techlab selectel лаборатория касперского avito mail ru group пикабу sokolov работа ру киви банк яндекс деньги talenttech и др ссылка на дайджест каждый день мы постим новые вакансии для диджитал аналитиков telegram facebook linkedin подписывайтесь чтобы разместить свою вакансию пишите ,2019-09-02 10:00:06+00:00,1690.0,вакансии для аналитиков дайджест за август,лучшие вакансии за август для аналитиков 
1124, как искать работу начинающим аналитикам и data scientists мы в new hr хорошо понимаем за что работодатели покупают аналитиков потому что поиск аналитиков и дата сайнтистов одна из наших ключевых специализаций мы сделали подкаст для начинающих специалистов чтобы рассказать нюансы поиска работы для тех кто делает первые шаги в профессии основные темы что из себя представляет рынок вакансий для начинающих аналитиков и data scientists на что можно реально рассчитывать к чему быть готовым если вы переходите из другой отрасли профессии стратегия поиска предварительная подготовка резюме собеседование где и как учиться аналитикам и data scientists как выстраивать свою образовательную траекторию спикеры оксана прутьянова руководитель практики найма аналитиков и data scientists в new hr елена герасимова руководитель факультета data science в нетологии обещанные материалы от спикеров там же список ресурсов где можно слушать подкаст спойлер везде ,2019-09-02 12:01:06+00:00,1411.0,,
1125,ментор на курс по аналитике данных в skillfactory школа программирования и data science одна из самых быстрорастущих компаний в сфере edtech 45к удалённая работа до 2 часов в день 5 дней в неделю описание вакансии откликаться на geekjob ru analyst вакансия remotework parttime,2019-09-02 14:01:04+00:00,1420.0,none,none
1126,вакансии в ivi ведущий аналитик продукта аналитик crm ivi крупнейший в россии онлайн кинотеатр с легальным видеоконтентом месячная аудитория которого составляет более 40 млн человек москва ищет юлия брусенцова её пост откликаться на hh productanalyst crmanalyst analyst вакансия москва,2019-09-03 08:01:04+00:00,1390.0,none,none
1127,data scientist в pwc компания предоставляет аудиторские услуги услуги в области бизнес консультирования обучения налогообложения и права компаниям разных отраслей москва описание вакансии datascientist analyst вакансия москва,2019-09-03 12:01:04+00:00,1362.0,none,none
1128, коллеги друзья товарищи рекрутеры и гики все кто пользуется geekjob ru сегодня в 17 00 мы закрываем сайт для большого обновления завтра если все пойдет по плану мы покажем вам то над чем работали последние полгода пожелайте нам удачи в бою тьфу тьфу тьфу ,2019-09-03 13:00:11+00:00,1453.0,,
1129,chief data officer в iq орtiоn software компания разработчик востребованной высокотехнологичной торговой платформы санкт петербург описание вакансии headofanalytics analyst cdo dataofficer chief вакансия санктпетербург больше вакансий для топов telegram facebook,2019-09-03 14:01:05+00:00,1538.0,none,none
1130,junior product analyst в работа ру крупный российский сервис по поиску работы который недавно присоединился к экосистеме сбербанка москва ищет сергей земелькин его пост productanalyst analyst вакансия москва,2019-09-04 08:01:03+00:00,1515.0,none,none
1131,middle senior data scientist nlp в verifika компания специализируется на разработке алгоритмов и прикладных методов обработки текстовой информации на 52 языках 200к 350к удалённая работа описание вакансии datascientist analyst вакансия remotework,2019-09-04 14:01:04+00:00,1557.0,none,none
1132,руководитель отдела аналитики в biglion компания занимается запуском совместных акций с партнёрами на различные услуги и товары со скидками москва ищут анна мигаль и дмитрий сметанин откликаться в личку анне или на analyst headofanalytics вакансия москва,2019-09-05 08:01:03+00:00,1521.0,none,none
1133,dataset chief officer в центр радиологии москвы москва описание вакансии откликаться на geekjob ru headofanalytics analyst cdo dataofficer chief вакансия москва больше вакансий для топов telegram facebook,2019-09-05 14:01:03+00:00,1608.0,none,none
1134,junior data science в intento компания развивает платформу которая облегчает поиск сравнение и использование облачных ai сервисов машинный перевод распознавание образов расшифровка голоса и др москва ищет григорий сапунов его пост откликаться в личку или на junior datascientist analyst вакансия москва,2019-09-06 08:01:04+00:00,1789.0,none,none
1135,machine learning engineer в youdo удобное мобильное приложение и сайт для заказа любых услуг напрямую у специалистов и поиска клиентов москва описание вакансии откликаться на geekjob ru ml engineer python analyst вакансия москва,2019-09-06 14:01:05+00:00,1962.0,none,none
1136,machine learning senior engineer в эйдос робототехнику группа компаний с двумя направлениями деятельности разработка и производство медицинских симуляторов тренажеров и промышленная автоматизация собственные решения и производство роботов казань описание вакансии откликаться на geekjob ru cpp cplusplus python ml developer engineer senior вакансия казань,2019-09-09 08:01:06+00:00,1502.0,none,none
1137,data mining data scientist python developer в digital horizon венчурный фонд и акселератор с фокусом на инвестициях ранних стадий в b2b продукты и сервисы созданные российскими европейскими и израильскими стартапами москва описание вакансии python django developer datascientist вакансия москва,2019-09-09 14:01:08+00:00,1519.0,none,none
1138,системный аналитик в инносети технологическая компания создающая цифровые продукты которые делают революцию в финансовой отрасли калининград помощь с переездом описание вакансии откликаться на geekjob ru systemsanalyst analyst вакансия калининград,2019-09-10 08:01:02+00:00,1417.0,none,none
1139,системный аналитик в stream дочерняя компания пао мтс создаёт мобильные и веб приложения для холдинга мтс от 100к москва описание вакансии systemsanalyst analyst вакансия москва,2019-09-10 14:01:03+00:00,1410.0,none,none
1140,старший веб аналитик в aero компания создает интернет магазины для международных розничных сетей москва описание вакансии откликаться на geekjob ru analyst webanalyst senior вакансия москва,2019-09-11 08:01:03+00:00,1386.0,none,none
1141,data engineer в youdo удобное мобильное приложение и сайт для заказа любых услуг напрямую у специалистов и поиска клиентов москва описание вакансии откликаться на geekjob ru dataengineer python вакансия москва,2019-09-11 12:01:03+00:00,1382.0,none,none
1142,вакансии в selectel senior data analyst аналитик selectel провайдер ит инфраструктуры предоставляет широкую линейку инфраструктурных продуктов и услуг как собственной разработки так и в партнерстве с мировыми технологическими лидерами санкт петербург помощь при переезде откликаться на geekjob ru analyst senior dataanalyst вакансия санктпетербург,2019-09-11 14:01:03+00:00,1456.0,none,none
1143, нормальные исследования рынка аналитиков или почему 98 data scientist product и marketing готовы сменить работу когда мы начали собирать данные для этой аналитики всех вокруг интересовал вопрос про деньги сколько зарабатывают аналитики сколько они просят когда ищут работу все это интересно и конечно мы это выяснили но есть вещи еще интереснее всего 2 аналитиков не готовы рассматривать предложения о работе а оставшиеся 98 готовы и рассказали нам ради чего они готовы сменить текущее место а еще подтвердилась гипотеза что на кандидатском рынке снижается срок жизни сотрудника в компании большая часть аналитиков меняет работу каждые 1 5 года растет тренд с удаленной работой и все больше аналитиков начинают работать на себя еще мы выяснили с какими kpi работают аналитики какие задачи решают откуда приходят в профессию и куда планируют развиваться какие инструменты используют в работе сделали огромный список экспертов которых котируют аналитики вот ссылка на статью на vc часть материалов не поместилась в статью и их мы отправляем по запросу кому интересно ссылка на запрос там же в статье исследование подготовлено компанией нормальные исследования в партнерстве с new hr и geekjob ru,2019-09-12 08:01:05+00:00,3473.0,none,none
1145,менеджер it проектов аналитик в distate компания занимается созданием универсальной системы электронного документооборота сервисы которой способны одинаково эффективно решать задачи автоматизации бизнес процессов как в крупных компаниях с распределенной структурой и большим количеством контрагентов так и в организациях малого и среднего бизнеса санкт петербург описание вакансии откликаться на geekjob ru project analyst вакансия санктпетербург,2019-09-12 10:01:05+00:00,1630.0,none,none
1146,бизнес аналитик в ситимобил один из ведущих сервисов заказа такси входящий в состав холдинга mail ru group москва описание вакансии ищет евгений гапон его пост откликаться на analyst businessanalyst вакансия москва,2019-09-12 14:01:03+00:00,1828.0,none,none
1147,product analyst в zavod games студия разработчик мобильных и социальных игр 120к 180к москва описание вакансии gamedev productanalyst analyst вакансия москва,2019-09-13 08:01:03+00:00,2027.0,none,none
1148,data engineer в одноклассники москва описание вакансии ищет петр житников его пост откликаться на сайте компании dataengineer вакансия москва,2019-09-13 14:01:06+00:00,2081.0,none,none
1149,web аналитик в ренессанс страхование москва описание вакансии откликаться на geekjob ru analyst вакансия москва,2019-09-16 08:01:03+00:00,1569.0,none,none
1150,продуктовый аналитик в wikium онлайн сервис для улучшения производительности мозга и развития познавательных функций с помощью когнитивных онлайн тренажеров и специализированных курсов москва ищет сергей белан его пост откликаться на productanalyst analyst вакансия москва,2019-09-16 14:01:05+00:00,1653.0,none,none
1151,machine learning engineer в wallarm платформа с искусственным интеллектом которая автоматизирует проверку и защиту приложений в реальном времени для веб сайтов микросервисов и api интерфейсов в общественных и частных облачных сервисах москва описание вакансии ищет юлия глухова её пост откликаться на cpp cplusplus python ml developer engineer вакансия москва,2019-09-17 08:01:04+00:00,1592.0,none,none
1152,middle business analyst в incoma компания разрабатывает комплексные инфраструктурные решения оказывает широкий спектр услуг связи и технической поддержки берет на полное сервисное обслуживание существующую инфраструктуру в режиме 24 7 до 150к москва описание вакансии businessanalyst analyst вакансия москва,2019-09-17 14:01:03+00:00,1569.0,none,none
1153,data engineer в rj games разработчик и издатель социальных и мобильных игр москва описание вакансии gamedev dataengineer вакансия москва,2019-09-18 08:01:05+00:00,1497.0,none,none
1154,аналитик в turbo приложение которое позволяет покупать бензин впрок по фиксированной цене и заправляться не выходя из автомобиля за полгода сервис подключил 750 заправок сетей газпром нефть и ека и получил 250 млн рублей выручки офис в москве или санкт петербурге ищет олег данилов его пост откликаться ему в личку analyst вакансия москва санктпетербург,2019-09-18 14:01:06+00:00,1541.0,none,none
1155,вакансии в банк восточный аналитик sql аналитик по отчетности 100к банк восточный универсальный банк федерального значения москва откликаться на geekjob ru analyst вакансия москва,2019-09-19 08:01:06+00:00,1492.0,none,none
1156,data scientist в группу м видео эльдорадо крупнейшая в россии компания на рынке бытовой техники и электроники входящая в топ 10 мировых игроков отрасли москва описание вакансии откликаться на geekjob ru datascientist analyst python ml вакансия москва,2019-09-19 12:01:06+00:00,1524.0,none,none
1157,продуктовый аналитик в пикабу независимое русскоязычное информационно развлекательное сообщество 100к 150к москва или удалённая работа описание вакансии откликаться на geekjob ru productanalyst analyst вакансия москва remotework,2019-09-19 14:01:06+00:00,1595.0,none,none
1158,бизнес аналитик в e legion сертифицированное агентство google которое создаёт ios и android приложения для бизнеса санкт петербург описание вакансии откликаться на geekjob ru analyst businessanalyst вакансия санктпетербург,2019-09-20 08:01:03+00:00,1505.0,none,none
1159,data visualisation developer moscow responsibility develop customized dashboards and reports answering the needs of business partner with bi dev team to develop new or modify existing data models combine data from multiple sources using fastest simplest and most productive way requirements proficiency in sql proven skills in data retrieval from multiple sources deep knowledge of aggregation window functions and sql query optimization techniques ability to read sql execution plan and to write stored procedures and triggers experience with bi technologies i e microstrategy clickview tableau powerbi and the like more info apply to analyst datascientist dataengineer вакансия москва,2019-09-20 12:01:05+00:00,1646.0,none,none
1160,data scientist в срочноденьги микрокредитная организация нижний новгород описание вакансии откликаться на geekjob ru datascientist analyst вакансия нижнийновгород,2019-09-20 14:01:04+00:00,1919.0,none,none
1161,аналитик разработчик в крупный интернет проект москва обязанности аналитическое сопровождение проектов коммерческого департамента автоматизация бизнес процессов департамента организация сбора поставки и хранения данных из внешних и внутренних источников придумывать и рассчитывать метрики по процессам готовить аналитические отчёты дашборды выгрузки по процессам и внутренним системам требования высшее техническое образование хорошее знание математики и владение основами статистики знание sql опыт программирования на python или другом скриптовом языке подробнее ищет оксана прутьянова analyst developer python вакансия москва,2019-09-23 08:01:04+00:00,1632.0,none,none
